FLUX AL 9.0 9.0 1
503.00	505.75	507.25	507.75	507.00	507.00	507.00	506.75	506.25	505.00	503.75	501.75	500.75	500.50	500.75	501.00	501.00	500.50	500.00	499.00	498.50	497.25	496.50	495.25	494.50	493.25	492.50	492.25	491.50	489.50	480.50	475.00	477.50	483.00	480.75	476.25	476.00	488.00	495.50	499.50	
559.00	553.75	547.00	550.25	547.25	540.00	526.25	523.00	516.50	505.50	490.50	486.50	490.25	494.75	497.50	494.75	497.25	501.00	504.25	504.75	506.00	506.00	506.00	505.75	502.75	499.75	494.00	489.75	487.25	472.75	455.00	468.00	478.50	473.25	451.75	435.50	445.00	471.50	517.75	541.25	
581.75	565.00	550.25	552.50	551.25	538.75	524.50	513.25	504.25	490.50	468.75	469.00	466.50	466.00	456.25	454.50	467.00	481.75	491.25	504.50	529.25	536.50	525.00	518.75	517.00	514.75	511.00	499.50	493.75	485.50	482.25	485.00	487.50	519.75	496.00	468.75	499.00	536.50	565.00	578.50	
592.00	581.25	581.00	562.25	552.50	543.75	541.75	538.25	523.75	515.25	504.25	497.00	485.25	483.25	480.75	494.50	517.75	523.25	549.00	568.00	574.50	579.50	571.75	575.75	563.00	541.50	544.00	540.50	522.25	514.50	514.00	509.25	514.50	542.25	550.00	561.50	581.50	594.00	599.25	604.25	
613.25	604.00	590.00	586.75	577.25	571.25	565.75	558.75	545.00	525.00	508.00	515.00	518.75	519.50	523.50	539.50	568.25	576.00	593.25	601.50	604.75	608.00	608.25	605.25	606.50	596.75	567.00	563.75	561.00	549.50	547.50	538.50	544.75	562.75	577.50	597.25	606.00	629.75	630.25	630.25	
668.75	656.75	629.50	627.25	611.00	624.25	612.50	576.00	526.75	559.50	563.00	573.50	574.50	592.00	602.00	610.50	611.50	610.75	620.00	619.75	628.00	629.25	623.75	616.75	627.75	642.00	621.75	589.50	597.00	599.25	598.00	598.75	608.50	611.50	616.50	634.00	650.25	672.25	684.25	666.75	
753.00	744.25	736.75	735.75	723.75	695.25	681.25	643.75	614.25	552.75	545.50	604.25	651.75	653.50	674.00	685.00	684.75	690.00	694.00	696.00	692.75	684.25	669.50	674.50	689.00	714.00	723.50	703.50	688.75	680.50	680.75	695.00	694.75	699.25	709.25	718.25	727.50	729.75	744.50	764.00	
849.50	827.75	820.75	836.50	827.50	817.00	824.50	828.50	799.00	799.50	796.00	770.75	767.75	770.75	781.25	786.75	791.50	790.75	789.50	788.00	782.00	769.50	757.50	754.25	747.75	739.25	739.50	762.50	735.25	760.50	786.50	800.75	803.00	802.75	798.00	793.75	791.75	792.50	835.00	850.50	
881.25	880.25	892.00	892.00	854.00	860.50	857.75	863.00	838.75	830.25	833.25	813.00	809.75	787.50	788.00	799.00	802.25	809.00	825.00	835.75	830.50	816.50	805.25	785.00	771.50	752.50	743.00	763.75	797.50	818.25	819.50	834.25	836.25	837.50	828.75	816.50	803.25	800.75	849.00	870.75	
728.50	746.25	760.25	796.50	842.75	854.00	820.25	808.00	767.50	714.25	709.75	729.25	671.50	697.75	673.75	659.50	653.75	687.75	717.75	753.50	765.00	768.75	771.25	776.75	771.50	762.00	749.25	757.00	766.75	764.75	761.25	714.50	718.75	741.50	720.25	727.25	732.00	747.50	749.75	745.50	
724.00	647.75	627.50	670.00	784.75	763.50	720.75	705.00	691.00	667.25	660.00	630.75	607.00	621.00	623.25	583.00	602.50	620.50	651.75	689.00	719.50	742.75	761.75	794.25	805.25	813.25	815.75	812.00	801.00	789.25	774.75	636.25	595.00	595.50	617.25	696.75	760.50	803.50	811.75	785.50	
800.50	712.25	627.75	625.25	639.75	650.50	680.75	691.25	708.25	721.00	725.25	735.00	728.00	690.75	658.25	652.50	677.00	676.25	630.75	623.50	632.00	671.25	691.00	708.25	752.00	789.50	810.00	815.75	817.25	820.00	806.75	703.50	578.50	613.00	660.75	754.50	810.25	834.00	836.75	826.00	
835.00	810.25	760.75	778.75	763.50	706.75	748.50	764.50	784.25	790.50	796.00	803.50	812.00	763.75	753.75	761.00	751.00	772.75	756.00	743.75	707.00	707.25	714.25	699.25	718.75	745.25	776.00	801.50	813.00	818.50	818.50	809.75	762.25	717.50	716.75	761.50	806.00	823.00	836.50	841.50	
805.25	822.75	824.50	779.25	789.50	774.50	752.25	745.25	755.50	761.00	760.25	773.50	789.25	762.75	752.25	758.75	746.25	761.00	771.75	759.25	735.00	709.25	704.50	703.75	703.25	718.75	727.00	749.50	776.00	785.25	792.50	803.25	806.50	745.25	737.75	718.75	747.75	770.50	788.00	795.00	
704.50	724.25	735.50	725.00	722.00	720.25	712.75	709.75	708.75	707.75	707.75	717.50	722.50	726.75	722.50	725.25	722.00	720.00	726.25	736.00	720.25	714.00	706.25	699.25	697.00	684.00	690.25	696.50	701.00	714.25	727.00	738.75	782.25	738.75	723.75	701.00	689.25	694.50	696.00	702.25	
639.00	648.00	644.75	649.25	646.25	653.00	650.50	650.00	655.75	652.50	648.75	652.50	653.50	651.00	653.50	662.00	665.00	671.75	675.50	679.75	680.00	672.50	669.50	665.00	661.75	662.25	657.75	656.75	658.00	660.75	662.00	656.25	694.75	683.00	670.25	666.25	657.75	655.00	650.50	644.75	
